Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Type_of_vehicle,Owner_of_vehicle,Service_year_of_vehicle,Defect_of_vehicle,Area_accident_occured,Lanes_or_Medians,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Number_of_casualties,Vehicle_movement,Casualty_class,Sex_of_casualty,Age_band_of_casualty,Casualty_severity,Work_of_casuality,Cause_of_accident,Accident_severity,kfold,hour,minute,session
1.0,2.0,1.0,4.0,0.0,2.0,7.0,0.0,1.0,2.0,9.0,2.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.6,10.0,2.0,0.0,16.0,10.0,5.0
1.0,1.0,2.0,4.0,0.0,3.0,7.0,3.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,17.0,2.0,0.0,15.0,25.0,5.0
4.0,3.0,1.0,4.0,0.0,2.0,7.0,1.6,1.8,2.0,7.0,4.0,1.0,0.0,0.0,2.0,2.0,8.0,1.0,4.0,2.0,3.0,2.0,5.0,3.0,0.0,2.0,1.0,0.0,23.0,36.0,4.0
4.0,3.0,1.0,4.0,0.0,3.0,9.0,3.0,5.0,2.0,7.0,1.0,1.0,0.0,0.0,2.0,2.0,8.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,3.0,12.0,1.0,0.0,23.0,36.0,4.0
4.0,3.0,1.0,1.0,0.0,4.0,5.0,3.0,5.0,2.0,9.0,2.0,1.0,0.0,0.0,2.0,2.0,8.0,1.0,4.0,2.0,3.0,2.0,5.0,3.0,0.8,11.0,1.0,0.0,23.0,36.0,4.0
4.0,3.0,1.0,1.0,0.0,2.0,7.0,3.0,5.0,2.0,6.0,1.0,1.0,0.0,0.0,2.0,2.0,8.0,1.0,4.0,2.0,3.0,2.0,5.0,3.0,0.8,12.0,1.0,0.0,23.0,36.0,4.0
1.0,2.0,1.0,1.0,0.0,0.0,9.0,3.0,5.0,2.0,4.0,2.0,7.0,0.0,0.0,1.0,2.0,8.0,3.0,1.0,9.0,3.0,2.0,5.0,3.0,0.0,13.0,2.0,0.0,20.0,0.0,1.0
1.0,1.0,2.0,1.0,0.0,2.0,7.0,0.0,3.8,2.0,9.0,0.0,7.0,0.0,0.0,1.0,2.0,8.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,13.0,2.0,0.0,20.0,0.0,1.0
1.0,1.0,1.0,1.0,0.0,2.0,4.0,3.0,3.0,2.0,6.0,5.0,7.0,0.0,0.0,1.0,2.0,8.0,3.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,9.0,2.0,0.0,20.0,0.0,1.0
0.0,0.0,1.0,1.0,0.0,1.0,7.0,3.0,1.0,2.0,7.0,3.6,0.0,0.0,0.0,3.0,2.0,6.0,2.0,1.0,11.0,3.0,2.0,5.0,3.0,1.8,10.0,2.0,0.0,17.0,54.0,1.0
0.0,1.0,1.0,1.0,0.0,2.0,7.0,3.0,5.0,2.0,2.0,6.0,0.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,9.0,2.0,0.0,17.0,54.0,1.0
1.0,1.0,2.0,3.0,3.0,2.0,7.0,3.0,3.0,2.0,4.0,4.4,0.0,2.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,3.0,12.0,2.0,0.0,18.0,4.0,1.0
0.0,0.0,1.0,4.0,0.0,3.0,8.0,3.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0.0,17.0,0.0,1.0
2.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,9.0,3.0,2.0,5.0,3.0,1.6,10.0,2.0,0.0,1.0,15.0,2.0
2.0,0.0,2.0,1.0,0.0,4.0,7.0,3.0,5.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,2.2,13.0,2.0,0.0,1.0,15.0,2.0
2.0,0.0,1.0,1.0,0.0,2.0,5.0,3.0,5.0,1.8,7.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,15.0,2.0
2.0,0.0,1.0,1.0,2.0,2.0,10.0,3.0,5.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,8.0,2.0,3.0,11.0,3.0,2.0,5.0,3.0,0.0,10.0,2.0,0.0,1.0,15.0,2.0
6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.6,3.0,2.0,0.0,18.0,30.0,1.0
6.0,0.0,1.0,1.0,0.0,3.0,8.0,0.0,2.8,2.0,6.0,6.0,1.0,0.0,3.0,0.0,4.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,10.0,2.0,0.0,18.0,30.0,1.0
0.0,0.0,1.0,1.0,0.0,1.0,5.0,3.0,5.0,2.0,7.6,6.0,7.0,0.0,0.0,3.0,2.0,8.0,3.0,1.0,2.0,0.0,0.0,3.0,2.0,3.0,12.0,2.0,0.0,15.0,52.0,5.0
0.0,1.0,1.0,4.0,0.0,3.0,9.0,3.0,2.8,2.0,6.0,2.0,7.0,0.0,0.0,3.0,2.0,8.0,3.0,1.0,2.0,3.0,2.0,5.0,3.0,3.0,1.0,2.0,0.0,15.0,52.0,5.0
0.0,0.0,1.0,4.0,0.0,4.0,7.0,3.0,4.0,1.6,6.0,4.0,7.0,0.0,0.0,3.0,2.0,8.0,3.0,1.0,7.0,0.0,1.0,0.0,1.0,3.0,11.0,2.0,0.0,15.0,52.0,5.0
5.0,0.0,1.0,4.0,0.0,1.0,5.0,1.0,5.0,2.0,7.0,6.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.2,12.0,1.0,0.0,12.0,33.0,3.0
1.0,3.0,2.0,1.0,0.0,2.0,8.0,0.0,1.0,2.0,7.0,6.0,0.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,0.0,0.0,3.0,2.0,3.0,0.0,2.0,0.0,8.0,59.0,0.0
1.0,2.0,1.0,1.0,0.0,2.0,7.0,3.0,5.0,2.0,7.0,4.0,0.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,3.0,18.0,2.0,0.0,8.0,59.0,0.0
2.0,1.0,1.0,1.0,0.0,0.0,5.0,3.0,3.0,2.0,7.0,6.0,1.0,4.0,3.0,3.0,2.0,8.0,1.0,1.0,9.0,2.0,1.0,4.0,2.0,0.0,4.0,2.0,0.0,17.0,25.0,1.0
3.0,0.0,1.0,1.0,0.0,2.4,12.0,3.0,2.8,2.0,9.0,4.0,1.0,0.0,0.0,0.0,2.0,8.0,1.0,3.0,7.0,3.0,2.0,5.0,3.0,0.0,3.0,2.0,0.0,0.0,53.0,2.0
3.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,8.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,3.0,4.0,2.0,0.0,0.0,53.0,2.0
3.0,0.0,1.0,2.4,0.0,2.0,0.0,3.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,2.0,0.0,0.0,53.0,2.0
6.0,1.0,1.0,1.0,2.0,0.0,14.0,3.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,9.0,3.0,2.0,5.0,3.0,0.0,11.0,2.0,0.0,15.0,20.0,5.0
2.0,3.0,1.0,4.0,0.0,2.0,7.0,3.0,1.0,2.0,7.0,2.0,7.0,0.0,3.0,0.0,4.0,8.0,2.0,1.0,3.0,0.0,1.0,3.0,2.0,0.0,3.0,2.0,0.0,18.0,23.0,1.0
2.0,0.0,1.0,4.0,0.0,1.0,5.0,3.0,2.6,2.0,6.8,6.0,7.0,0.0,3.0,0.0,4.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.6,1.0,2.0,0.0,18.0,23.0,1.0
0.0,1.0,1.0,4.0,0.0,1.0,5.0,3.0,0.0,2.0,12.0,6.0,1.0,0.0,3.0,2.0,2.0,8.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,9.0,1.0,0.0,5.0,24.0,0.0
2.0,0.0,2.0,4.0,0.0,2.0,3.0,3.0,2.0,2.0,6.0,2.0,0.0,2.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,3.0,2.0,0.0,12.0,15.0,3.0
0.0,1.0,1.0,4.0,2.0,4.0,14.0,3.0,4.0,2.0,7.0,6.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,7.0,3.0,2.0,5.0,3.0,4.0,1.0,2.0,0.0,22.0,15.0,4.0
0.0,1.0,1.0,2.0,0.0,4.0,9.0,3.0,5.0,2.0,6.0,4.0,0.0,0.0,3.0,0.0,4.0,8.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,6.0,35.0,0.0
0.0,1.0,1.0,4.0,0.0,2.0,0.0,3.0,2.2,1.6,7.0,4.0,0.0,0.0,3.0,0.0,4.0,8.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,0.0,3.0,1.0,0.0,6.0,35.0,0.0
4.0,3.0,1.0,4.0,0.0,4.0,9.0,3.0,1.0,2.0,7.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,17.0,34.0,1.0
4.0,3.0,1.0,4.0,0.0,1.0,5.0,3.0,2.4,2.0,6.0,4.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,2.0,6.0,3.0,2.0,5.0,3.0,1.4,1.0,1.0,0.0,17.0,34.0,1.0
0.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,1.8,2.0,7.0,0.0,7.0,0.0,3.0,0.0,4.0,1.0,1.0,4.0,2.0,3.0,2.0,5.0,3.0,1.6,1.0,2.0,0.0,4.0,0.0,2.0
0.0,0.0,1.0,4.0,0.0,2.0,5.0,3.0,2.0,2.0,2.0,6.0,7.0,0.0,3.0,0.0,4.0,2.0,1.0,4.0,2.0,0.0,1.0,1.0,2.0,0.6,3.0,2.0,0.0,4.0,0.0,2.0
0.0,0.0,1.0,1.0,0.0,2.0,5.0,3.0,3.2,2.0,6.0,2.0,7.0,0.0,3.0,0.0,4.0,8.0,1.0,4.0,11.0,0.0,1.0,0.0,2.0,1.0,16.0,2.0,0.0,4.0,0.0,2.0
0.0,0.0,2.0,3.4,2.0,2.0,8.0,3.0,3.0,2.0,6.0,2.0,7.0,0.0,3.0,0.0,4.0,8.0,1.0,4.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,4.0,0.0,2.0
2.0,0.0,1.0,4.0,0.0,2.0,7.0,3.0,1.0,2.0,7.0,4.0,7.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,0.0,10.0,2.0,0.0,15.0,50.0,5.0
0.0,3.0,1.0,4.0,2.0,2.0,0.0,3.0,1.0,2.0,9.0,4.0,0.0,0.0,3.0,3.0,4.0,8.0,1.0,1.0,8.0,0.0,1.0,0.0,2.0,0.0,13.0,2.0,0.0,8.0,50.0,0.0
3.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,5.0,2.0,9.0,4.0,7.0,0.0,0.0,0.0,2.0,8.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,3.0,1.0,2.0,0.0,0.0,25.0,2.0
3.0,1.0,1.0,4.0,0.0,2.0,4.0,3.0,2.0,1.0,6.2,2.0,7.0,0.0,0.0,0.0,2.0,8.0,2.0,2.0,5.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,25.0,2.0
3.0,1.0,1.0,4.0,0.0,4.0,1.0,3.0,5.0,1.0,7.0,6.0,7.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,2.0,2.0,16.0,2.0,0.0,0.0,25.0,2.0
3.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,5.0,2.0,6.0,2.4,1.0,0.0,3.0,0.0,5.0,2.0,2.0,1.0,7.0,3.0,2.0,5.0,3.0,1.4,13.0,2.0,0.0,0.0,10.0,2.0
3.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,5.0,2.0,12.0,0.0,1.0,2.0,3.0,0.0,5.0,8.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,10.0,2.0
2.0,4.0,0.0,1.0,0.0,1.0,4.0,3.0,5.0,2.0,7.0,2.0,7.0,0.0,0.0,3.0,0.0,8.0,2.0,2.0,2.0,0.0,1.0,3.0,2.0,3.0,16.0,2.0,0.0,15.0,20.0,5.0
2.0,1.0,1.0,1.0,0.0,2.0,4.0,3.0,2.0,2.0,7.0,2.0,7.0,0.0,0.0,3.0,0.0,8.0,2.0,2.0,11.0,0.0,1.0,3.0,2.0,3.0,12.0,2.0,0.0,15.0,20.0,5.0
2.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,5.0,2.0,2.0,2.0,7.0,0.0,0.0,3.0,0.0,8.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,3.0,9.0,2.0,0.0,15.0,20.0,5.0
2.0,3.0,1.0,3.6,3.0,1.4,4.4,2.4,2.0,2.0,6.0,2.4,7.0,0.0,3.0,0.0,4.0,9.0,2.0,1.0,3.0,0.0,1.0,3.0,2.0,0.0,13.0,2.0,0.0,16.0,30.0,5.0
2.0,3.0,1.0,4.0,0.0,3.0,0.0,3.0,3.6,2.0,7.0,2.0,7.0,0.0,3.0,0.0,4.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,12.0,2.0,0.0,16.0,30.0,5.0
0.0,3.0,1.0,4.0,0.0,3.0,10.0,0.0,4.2,2.0,9.0,0.0,7.0,0.0,0.0,0.0,2.0,8.0,2.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,11.0,2.0,0.0,1.0,5.0,2.0
0.0,1.0,1.0,4.0,2.0,3.0,9.0,3.0,2.2,2.0,6.0,2.0,7.0,0.0,0.0,0.0,2.0,8.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,1.0,5.0,2.0
1.0,2.0,1.0,4.0,0.0,6.0,7.0,3.0,4.0,2.0,6.0,4.0,0.0,0.0,3.0,2.0,2.0,8.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,19.0,40.0,1.0
1.0,1.0,1.0,4.0,0.0,2.0,0.0,3.0,4.0,2.0,6.0,2.0,0.0,0.0,3.0,2.0,2.0,8.0,2.0,3.0,11.0,3.0,2.0,5.0,3.0,0.0,1.0,2.0,0.0,19.0,40.0,1.0
1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.6,0.0,0.0,3.0,2.0,2.0,8.0,2.0,3.0,2.0,0.0,1.0,4.0,2.0,0.0,4.0,2.0,0.0,19.0,40.0,1.0
5.0,0.0,1.0,1.0,0.0,2.0,10.0,3.0,1.6,2.0,6.0,2.0,0.0,0.0,3.0,0.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,19.0,8.0,1.0
5.0,0.0,1.0,4.0,0.0,1.0,10.0,3.0,0.0,2.0,6.0,2.0,0.0,3.0,3.0,0.0,2.0,8.0,2.0,1.0,2.0,2.0,0.0,4.0,2.0,0.0,9.0,2.0,0.0,19.0,8.0,1.0
2.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,3.0,2.0,6.0,2.0,1.0,0.0,3.0,0.0,4.0,8.0,2.0,1.0,9.0,3.0,2.0,5.0,3.0,0.0,2.0,2.0,0.0,17.0,50.0,1.0
2.0,0.0,1.0,4.0,0.0,3.0,7.0,3.0,2.0,2.0,6.0,2.0,1.0,0.0,3.0,0.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.4,9.0,2.0,0.0,17.0,50.0,1.0
3.0,1.0,1.0,4.0,0.0,1.0,8.0,3.0,3.6,2.0,7.0,2.0,7.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,1.0,10.0,2.0,0.0,21.0,30.0,4.0
3.0,1.0,2.0,1.0,0.0,1.0,5.0,3.0,3.6,2.0,9.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.6,13.0,2.0,0.0,21.0,30.0,4.0
1.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0,2.0,4.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,2.0,7.0,0.0,1.0,0.0,1.0,0.0,12.0,2.0,0.0,14.0,49.0,5.0
1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,7.0,2.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,2.0,1.0,3.0,2.0,5.0,3.0,3.0,1.0,2.0,0.0,14.0,49.0,5.0
1.0,0.0,2.0,4.0,0.0,3.0,5.0,3.0,3.8,2.0,1.0,2.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,3.0,13.0,2.0,0.0,14.0,49.0,5.0
3.0,1.0,1.0,3.2,3.0,2.4,8.0,2.6,2.6,2.0,5.0,3.8,0.0,0.0,3.0,0.0,2.0,8.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.6,10.0,2.0,0.0,17.0,40.0,1.0
3.0,2.0,1.0,4.0,2.0,2.0,7.0,3.0,5.0,2.0,4.0,4.0,0.0,0.0,3.0,0.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,3.0,3.0,2.0,0.0,17.0,40.0,1.0
2.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,4.2,2.0,7.0,2.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.6,10.0,2.0,0.0,21.0,55.0,4.0
2.0,0.0,1.0,4.0,0.0,2.0,0.0,3.0,5.0,2.0,7.0,6.0,0.0,0.0,3.0,0.0,4.0,8.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,9.0,2.0,0.0,21.0,55.0,4.0
5.0,0.0,1.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,2.0,6.0,7.0,0.0,3.0,3.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,10.0,2.0,0.0,7.0,30.0,0.0
5.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,4.0,7.0,0.0,3.0,3.0,2.0,8.0,2.0,1.0,2.0,0.0,1.0,4.0,2.0,3.0,9.0,2.0,0.0,7.0,30.0,0.0
6.0,1.0,1.0,4.0,0.0,1.0,5.0,3.0,2.2,2.0,7.0,2.0,1.0,0.0,3.0,3.0,3.0,8.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,11.0,2.0,0.0,10.0,41.0,3.0
6.0,1.0,1.0,4.0,0.0,4.0,7.0,3.0,3.8,2.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,8.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,13.0,16.0,5.0
6.0,1.0,1.0,4.0,0.0,3.0,8.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,3.0,4.0,8.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,0.0,10.0,2.0,0.0,13.0,16.0,5.0
6.0,1.0,1.0,4.0,0.0,0.0,14.0,3.0,1.0,2.0,7.0,4.0,1.0,0.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,1.0,13.0,2.0,0.0,13.0,16.0,5.0
4.0,0.0,1.0,0.0,0.0,2.0,7.0,3.0,2.0,2.0,6.0,4.0,7.0,4.0,0.0,3.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,4.0,2.0,0.0,10.0,2.0,0.0,11.0,30.0,3.0
4.0,0.0,1.0,4.0,0.0,2.0,8.0,3.0,2.0,2.0,2.0,2.0,7.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,1.4,11.0,2.0,0.0,11.0,30.0,3.0
0.0,4.0,0.0,1.0,2.0,4.0,14.0,3.0,1.0,2.0,6.0,2.0,7.0,0.0,3.0,0.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,5.0,3.0,1.2,9.0,2.0,0.0,16.0,20.0,5.0
0.0,1.0,1.0,3.6,3.0,1.4,5.0,2.4,2.0,2.0,6.0,4.0,7.0,0.0,3.0,0.0,2.0,8.0,3.0,1.0,2.0,3.0,2.0,5.0,3.0,1.8,11.0,2.0,0.0,16.0,20.0,5.0
0.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,1.0,2.0,7.0,4.0,7.0,0.0,3.0,0.0,2.0,8.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,10.0,2.0,0.0,16.0,20.0,5.0
0.0,1.0,1.0,4.0,3.0,2.0,3.8,0.0,4.0,2.0,9.0,2.0,1.0,0.0,3.0,0.0,2.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,11.0,1.0,0.0,1.0,10.0,2.0
1.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.8,3.0,1.0,0.0,20.0,40.0,1.0
1.0,0.0,1.0,4.0,2.0,1.0,0.0,3.0,1.0,2.0,9.0,6.0,1.0,0.0,3.0,0.0,4.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,7.0,1.0,0.0,20.0,40.0,1.0
6.0,0.0,1.0,3.4,0.0,6.0,16.0,3.0,5.0,2.0,9.0,2.0,1.0,4.0,3.0,2.0,8.0,8.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,17.0,50.0,1.0
6.0,0.0,2.0,4.0,0.0,3.0,7.0,3.0,2.4,2.0,7.0,0.0,1.0,0.0,3.0,2.0,8.0,8.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,17.0,50.0,1.0
6.0,0.0,1.0,4.0,2.0,1.0,14.0,3.0,2.6,2.0,3.0,1.0,1.0,0.0,3.0,2.0,8.0,8.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,3.0,12.0,2.0,0.0,17.0,50.0,1.0
6.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0,1.4,2.0,7.0,4.0,7.0,0.0,3.0,0.0,4.0,8.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,1.0,2.0,0.0,17.0,11.0,1.0
1.0,0.0,1.0,4.0,0.0,1.0,0.0,3.0,3.0,2.0,7.0,4.0,2.0,0.0,3.0,0.0,4.0,8.0,1.0,1.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,21.0,3.0,4.0
1.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,7.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,10.0,2.0,0.0,15.0,20.0,5.0
1.0,4.0,0.0,4.0,0.0,2.0,8.0,3.0,3.2,2.0,7.0,4.0,7.0,0.0,3.0,0.0,4.0,8.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,3.0,10.0,2.0,0.0,18.0,30.0,1.0
6.0,2.0,1.0,4.0,0.0,1.0,5.0,3.0,2.6,2.0,7.0,4.0,1.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,8.0,15.0,0.0
5.0,4.0,0.0,1.0,0.0,2.0,5.0,3.0,2.6,2.0,7.0,4.0,0.0,0.0,3.0,2.0,2.0,8.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,15.0,20.0,5.0
0.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,4.0,2.0,6.0,2.0,0.0,1.0,3.0,0.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.2,12.0,2.0,0.0,18.0,17.0,1.0
0.0,0.0,1.0,4.0,0.0,1.0,5.0,3.0,1.0,2.0,7.0,2.0,0.0,4.0,3.0,0.0,4.0,2.0,2.0,1.0,7.0,2.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,18.0,17.0,1.0
6.0,0.0,1.0,4.0,0.0,1.0,5.0,3.0,3.2,2.0,9.0,2.0,0.0,0.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,0.6,12.0,2.0,0.0,19.0,31.0,1.0
6.0,0.0,1.0,4.0,0.0,1.0,5.0,3.0,2.0,2.0,7.0,4.0,0.0,0.0,3.0,2.0,4.0,8.0,2.0,1.0,2.0,0.0,1.0,4.0,2.0,3.0,9.0,2.0,0.0,19.0,31.0,1.0
0.0,1.0,2.0,4.0,0.0,2.0,5.0,3.0,5.0,2.0,7.0,4.0,1.0,0.0,3.0,3.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,18.0,1.0,0.0,9.0,25.0,3.0
0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,4.0,1.0,0.0,3.0,3.0,2.0,8.0,2.0,1.0,11.0,2.0,0.0,4.0,2.0,1.0,10.0,1.0,0.0,9.0,25.0,3.0
6.0,0.0,1.0,4.0,2.0,1.0,0.0,3.0,0.0,0.0,6.0,4.0,1.0,1.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,10.0,2.0,0.0,14.0,10.0,5.0
6.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,3.0,2.0,12.0,6.0,1.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,10.0,2.0,0.0,14.0,10.0,5.0
0.0,1.0,1.0,3.0,0.0,1.4,10.0,3.0,1.0,2.0,7.0,4.0,7.0,0.0,3.0,3.0,2.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,14.0,0.0,5.0
0.0,1.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,2.0,6.0,4.0,7.0,0.0,3.0,3.0,2.0,8.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,12.0,2.0,0.0,14.0,0.0,5.0
5.0,4.0,0.0,4.0,3.0,4.0,10.0,3.0,0.0,2.0,9.0,6.0,0.0,0.0,3.0,0.0,2.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,22.0,5.0,4.0
